SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	AffixFams
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1150	WHISTLE	5
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1156	TELL	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1163	OBEY	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1171	CALL	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1192	CLUB	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1217	FIGHT	6
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1218	BATTLE	5
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1235	DEFEAT	7
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1243	AMBUSH	5
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1248	HUNT	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1249	SHOOT	8
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1261	ACCUSE	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-1266	PUNISHMENT	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-166	BULL	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-187	ROOSTER	5
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-345	SNEEZE	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-347	SPIT	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-353	SNORE	6
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-360	COPULATE	5
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-370	SEIZE	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-610	THRESH	9
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-662	POUND	11
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-667	STAB TO DEATH	5
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-695	BORE	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-703	FORGE	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-734	SHAKE	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-737	SPLASH	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-741	BLOW (OF WIND)	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-748	KICK	8
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-79	EXTINGUISH	5
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-810	DESTROY	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-811	DAMAGE OR INJURE	5
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-861	JOIN	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-862	SEPARATE	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-864	SHUT	4
List-2023-1308-661	STRIKE OR BEAT	List-2023-1308-883	MEASURE	4
List-2023-1308-662	POUND	List-2023-1308-610	THRESH	4
List-2023-1308-663	CUT	List-2023-1308-1253	ADJUDICATE	4
List-2023-1308-663	CUT	List-2023-1308-142	KNIFE	4
List-2023-1308-663	CUT	List-2023-1308-607	MOW	8
List-2023-1308-663	CUT	List-2023-1308-664	CHOP	7
List-2023-1308-663	CUT	List-2023-1308-666	CUT DOWN	8
List-2023-1308-664	CHOP	List-2023-1308-666	CUT DOWN	6
List-2023-1308-665	CARVE	List-2023-1308-586	SCULPTOR	9
List-2023-1308-665	CARVE	List-2023-1308-721	STATUE	5
List-2023-1308-669	AXE	List-2023-1308-670	ADZE	5
List-2023-1308-669	AXE	List-2023-1308-671	BATTLE-AXE	11
List-2023-1308-672	BREAK (DESTROY OR GET DESTROYED)	List-2023-1308-59	SHADE	4
List-2023-1308-672	BREAK (DESTROY OR GET DESTROYED)	List-2023-1308-673	SPLIT	4
List-2023-1308-672	BREAK (DESTROY OR GET DESTROYED)	List-2023-1308-674	BROKEN	13
List-2023-1308-677	RUB	List-2023-1308-539	TOWEL	4
List-2023-1308-678	STRETCH	List-2023-1308-681	SPREAD OUT	4
List-2023-1308-679	PULL	List-2023-1308-1006	SNIFF	5
List-2023-1308-679	PULL	List-2023-1308-1238	RETREAT	4
List-2023-1308-679	PULL	List-2023-1308-341	BREATH OR BREATHE	4
List-2023-1308-679	PULL	List-2023-1308-678	STRETCH	7
List-2023-1308-679	PULL	List-2023-1308-730	LIFT	4
List-2023-1308-683	BUILD	List-2023-1308-1056	PLAY	4
List-2023-1308-683	BUILD	List-2023-1308-1104	IMITATE	6
List-2023-1308-683	BUILD	List-2023-1308-1127	DIFFICULT	4
List-2023-1308-683	BUILD	List-2023-1308-1144	WHY	5
List-2023-1308-683	BUILD	List-2023-1308-1146	SING	4
List-2023-1308-683	BUILD	List-2023-1308-1290	MAGIC	4
List-2023-1308-683	BUILD	List-2023-1308-342	YAWN	4
List-2023-1308-683	BUILD	List-2023-1308-358	PISS	5
List-2023-1308-683	BUILD	List-2023-1308-360	COPULATE	5
List-2023-1308-683	BUILD	List-2023-1308-363	BEGET	8
List-2023-1308-683	BUILD	List-2023-1308-364	BE BORN	4
List-2023-1308-683	BUILD	List-2023-1308-427	COOK (SOMETHING)	6
List-2023-1308-683	BUILD	List-2023-1308-428	BOIL (OF LIQUID)	4
List-2023-1308-683	BUILD	List-2023-1308-596	SOW SEEDS	4
List-2023-1308-683	BUILD	List-2023-1308-653	WORK (LABOUR)	4
List-2023-1308-683	BUILD	List-2023-1308-656	TIE	4
List-2023-1308-683	BUILD	List-2023-1308-664	CHOP	4
List-2023-1308-683	BUILD	List-2023-1308-695	BORE	4
List-2023-1308-683	BUILD	List-2023-1308-697	HOLLOW OUT	4
List-2023-1308-683	BUILD	List-2023-1308-714	BRAID (VERB) OR WEAVE (BASKET)	4
List-2023-1308-683	BUILD	List-2023-1308-749	DANCE	4
List-2023-1308-683	BUILD	List-2023-1308-79	EXTINGUISH	4
List-2023-1308-683	BUILD	List-2023-1308-810	DESTROY	5
List-2023-1308-683	BUILD	List-2023-1308-811	DAMAGE OR INJURE	7
List-2023-1308-683	BUILD	List-2023-1308-814	MISPLACE	4
List-2023-1308-683	BUILD	List-2023-1308-962	HURRY	5
List-2023-1308-683	BUILD	List-2023-1308-967	FINISH	5
List-2023-1308-687	SQUEEZE	List-2023-1308-480	DRAW MILK	6
List-2023-1308-688	POUR	List-2023-1308-1098	THINK (REFLECT)	4
List-2023-1308-688	POUR	List-2023-1308-1156	TELL	4
List-2023-1308-688	POUR	List-2023-1308-1261	ACCUSE	4
List-2023-1308-688	POUR	List-2023-1308-705	CAST	7
List-2023-1308-688	POUR	List-2023-1308-713	MOLD	7
List-2023-1308-688	POUR	List-2023-1308-737	SPLASH	4
List-2023-1308-689	FLOW	List-2023-1308-351	DRIBBLE	5
List-2023-1308-689	FLOW	List-2023-1308-732	DRIP (EMIT LIQUID)	4
List-2023-1308-689	FLOW	List-2023-1308-735	FLOAT	4
List-2023-1308-689	FLOW	List-2023-1308-762	FOLLOW	4
List-2023-1308-689	FLOW	List-2023-1308-763	PURSUE	4
List-2023-1308-690	WASH	List-2023-1308-362	BATHE	8
List-2023-1308-690	WASH	List-2023-1308-545	SOAP	4
List-2023-1308-691	SWEEP	List-2023-1308-692	BROOM	12
List-2023-1308-692	BROOM	List-2023-1308-691	SWEEP	4
List-2023-1308-693	TOOL	List-2023-1308-1222	WEAPONS	5
List-2023-1308-693	TOOL	List-2023-1308-1229	ARMOUR	4
List-2023-1308-694	CARPENTER	List-2023-1308-585	MASON	4
List-2023-1308-695	BORE	List-2023-1308-506	AWL	6
List-2023-1308-695	BORE	List-2023-1308-697	HOLLOW OUT	5
List-2023-1308-696	HOLE	List-2023-1308-17	CAVE	13
List-2023-1308-696	HOLE	List-2023-1308-285	NOSTRIL	23
List-2023-1308-696	HOLE	List-2023-1308-306	ARMPIT	5
List-2023-1308-696	HOLE	List-2023-1308-37	SPRING OR WELL	6
List-2023-1308-696	HOLE	List-2023-1308-378	GRAVE	9
List-2023-1308-696	HOLE	List-2023-1308-557	DOOR	5
List-2023-1308-696	HOLE	List-2023-1308-562	WINDOW	8
List-2023-1308-696	HOLE	List-2023-1308-567	CHIMNEY	4
List-2023-1308-696	HOLE	List-2023-1308-598	DIG	4
List-2023-1308-696	HOLE	List-2023-1308-695	BORE	9
List-2023-1308-696	HOLE	List-2023-1308-697	HOLLOW OUT	12
List-2023-1308-696	HOLE	List-2023-1308-863	OPEN	5
List-2023-1308-702	BLACKSMITH	List-2023-1308-703	FORGE	4
List-2023-1308-703	FORGE	List-2023-1308-702	BLACKSMITH	7
List-2023-1308-703	FORGE	List-2023-1308-704	ANVIL	5
List-2023-1308-706	GOLD	List-2023-1308-1113	TEACHER	4
List-2023-1308-706	GOLD	List-2023-1308-396	PHYSICIAN	4
List-2023-1308-706	GOLD	List-2023-1308-531	JEWEL	6
List-2023-1308-706	GOLD	List-2023-1308-707	SILVER	4
List-2023-1308-707	SILVER	List-2023-1308-816	COIN	8
List-2023-1308-707	SILVER	List-2023-1308-817	RICH	4
List-2023-1308-707	SILVER	List-2023-1308-826	PAY	4
List-2023-1308-707	SILVER	List-2023-1308-830	WAGES	4
List-2023-1308-707	SILVER	List-2023-1308-831	EARN	5
List-2023-1308-708	MONEY	List-2023-1308-1267	FINE (PENALTY)	7
List-2023-1308-708	MONEY	List-2023-1308-659	CHAIN	4
List-2023-1308-708	MONEY	List-2023-1308-707	SILVER	7
List-2023-1308-708	MONEY	List-2023-1308-816	COIN	19
List-2023-1308-708	MONEY	List-2023-1308-817	RICH	10
List-2023-1308-708	MONEY	List-2023-1308-818	POOR	6
List-2023-1308-708	MONEY	List-2023-1308-819	BEGGAR	4
List-2023-1308-708	MONEY	List-2023-1308-826	PAY	9
List-2023-1308-708	MONEY	List-2023-1308-828	TAX	5
List-2023-1308-708	MONEY	List-2023-1308-830	WAGES	10
List-2023-1308-708	MONEY	List-2023-1308-831	EARN	12
List-2023-1308-709	BRONZE OR COPPER	List-2023-1308-1117	OBSCURE	4
List-2023-1308-709	BRONZE OR COPPER	List-2023-1308-684	SHINE	4
List-2023-1308-714	BRAID (VERB) OR WEAVE (BASKET)	List-2023-1308-502	LOOM	7
List-2023-1308-714	BRAID (VERB) OR WEAVE (BASKET)	List-2023-1308-542	BRAID	8
List-2023-1308-717	RUG	List-2023-1308-716	MAT	4
List-2023-1308-718	NETBAG	List-2023-1308-1247	FISHNET	5
List-2023-1308-719	FAN (OBJECT)	List-2023-1308-720	FAN (ACTION)	8
List-2023-1308-720	FAN (ACTION)	List-2023-1308-719	FAN (OBJECT)	9
List-2023-1308-721	STATUE	List-2023-1308-586	SCULPTOR	5
List-2023-1308-721	STATUE	List-2023-1308-906	IDOL	4
List-2023-1308-723	PAINTING	List-2023-1308-510	PAINT (PIGMENTS)	7
List-2023-1308-724	MOVE	List-2023-1308-45	EARTHQUAKE	5
List-2023-1308-724	MOVE	List-2023-1308-734	SHAKE	4
List-2023-1308-724	MOVE	List-2023-1308-750	WALK	4
List-2023-1308-724	MOVE	List-2023-1308-759	LEAVE	4
List-2023-1308-724	MOVE	List-2023-1308-762	FOLLOW	4
List-2023-1308-725	TURN (SOMETHING)	List-2023-1308-726	TURN AROUND	4
List-2023-1308-725	TURN (SOMETHING)	List-2023-1308-728	ROLL	4
List-2023-1308-726	TURN AROUND	List-2023-1308-725	TURN (SOMETHING)	4
List-2023-1308-726	TURN AROUND	List-2023-1308-728	ROLL	4
List-2023-1308-726	TURN AROUND	List-2023-1308-729	TWIST (AROUND)	4
List-2023-1308-727	WRAP	List-2023-1308-726	TURN AROUND	4
List-2023-1308-727	WRAP	List-2023-1308-728	ROLL	5
List-2023-1308-729	TWIST (AROUND)	List-2023-1308-542	BRAID	4
List-2023-1308-729	TWIST (AROUND)	List-2023-1308-726	TURN AROUND	5
List-2023-1308-730	LIFT	List-2023-1308-356	RISE (MOVE UPWARDS)	7
List-2023-1308-730	LIFT	List-2023-1308-773	CARRY ON HEAD	4
List-2023-1308-731	FALL	List-2023-1308-504	DROP (SOMETHING)	9
List-2023-1308-731	FALL	List-2023-1308-862	SEPARATE	4
List-2023-1308-733	THROW	List-2023-1308-101	DIVORCE	7
List-2023-1308-733	THROW	List-2023-1308-1249	SHOOT	4
List-2023-1308-733	THROW	List-2023-1308-1250	MISS (A TARGET)	4
List-2023-1308-733	THROW	List-2023-1308-347	SPIT	6
List-2023-1308-733	THROW	List-2023-1308-728	ROLL	4
List-2023-1308-734	SHAKE	List-2023-1308-361	SHIVER	4
List-2023-1308-734	SHAKE	List-2023-1308-45	EARTHQUAKE	5
List-2023-1308-735	FLOAT	List-2023-1308-351	DRIBBLE	4
List-2023-1308-736	SWIM	List-2023-1308-362	BATHE	6
List-2023-1308-736	SWIM	List-2023-1308-739	DIVE	4
List-2023-1308-740	FLY (MOVE THROUGH AIR)	List-2023-1308-714	BRAID (VERB) OR WEAVE (BASKET)	4
List-2023-1308-740	FLY (MOVE THROUGH AIR)	List-2023-1308-815	LET GO OR SET FREE	4
List-2023-1308-741	BLOW (OF WIND)	List-2023-1308-1150	WHISTLE	6
List-2023-1308-741	BLOW (OF WIND)	List-2023-1308-347	SPIT	6
List-2023-1308-742	CRAWL OR CREEP	List-2023-1308-754	CLIMB	6
List-2023-1308-745	SIT	List-2023-1308-1243	AMBUSH	4
List-2023-1308-745	SIT	List-2023-1308-572	CHAIR	18
List-2023-1308-745	SIT	List-2023-1308-743	KNEEL	6
List-2023-1308-745	SIT	List-2023-1308-744	CROUCH	8
List-2023-1308-747	JUMP	List-2023-1308-739	DIVE	6
List-2023-1308-747	JUMP	List-2023-1308-749	DANCE	5
List-2023-1308-750	WALK	List-2023-1308-1238	RETREAT	4
List-2023-1308-750	WALK	List-2023-1308-1248	HUNT	7
List-2023-1308-750	WALK	List-2023-1308-356	RISE (MOVE UPWARDS)	4
List-2023-1308-750	WALK	List-2023-1308-404	LIMP	9
List-2023-1308-750	WALK	List-2023-1308-738	SAIL	6
List-2023-1308-750	WALK	List-2023-1308-742	CRAWL OR CREEP	5
List-2023-1308-750	WALK	List-2023-1308-751	GO	9
List-2023-1308-750	WALK	List-2023-1308-753	GO UP (ASCEND)	9
List-2023-1308-750	WALK	List-2023-1308-754	CLIMB	5
List-2023-1308-750	WALK	List-2023-1308-755	GO DOWN (DESCEND)	12
List-2023-1308-750	WALK	List-2023-1308-756	GO OUT	6
List-2023-1308-750	WALK	List-2023-1308-757	COME	4
List-2023-1308-750	WALK	List-2023-1308-758	COME BACK	5
List-2023-1308-750	WALK	List-2023-1308-759	LEAVE	7
List-2023-1308-750	WALK	List-2023-1308-761	FLEE	5
List-2023-1308-750	WALK	List-2023-1308-762	FOLLOW	6
List-2023-1308-750	WALK	List-2023-1308-767	ENTER	4
List-2023-1308-750	WALK	List-2023-1308-777	LEAD (GUIDE)	5
List-2023-1308-750	WALK	List-2023-1308-778	DRIVE	5
List-2023-1308-750	WALK	List-2023-1308-779	RIDE	6
List-2023-1308-750	WALK	List-2023-1308-962	HURRY	4
List-2023-1308-750	WALK	List-2023-1308-99	MARRY	4
List-2023-1308-751	GO	List-2023-1308-101	DIVORCE	4
List-2023-1308-751	GO	List-2023-1308-1016	HEAR	5
List-2023-1308-751	GO	List-2023-1308-1021	SHOW	4
List-2023-1308-751	GO	List-2023-1308-1076	DANGER	4
List-2023-1308-751	GO	List-2023-1308-1089	FAULT	4
List-2023-1308-751	GO	List-2023-1308-1100	UNDERSTAND	4
List-2023-1308-751	GO	List-2023-1308-1111	TEACH	4
List-2023-1308-751	GO	List-2023-1308-1118	SECRET	4
List-2023-1308-751	GO	List-2023-1308-1120	EXPLAIN	5
List-2023-1308-751	GO	List-2023-1308-1156	TELL	4
List-2023-1308-751	GO	List-2023-1308-1158	BE SILENT	4
List-2023-1308-751	GO	List-2023-1308-1163	OBEY	4
List-2023-1308-751	GO	List-2023-1308-1174	THREATEN	4
List-2023-1308-751	GO	List-2023-1308-119	OLD WOMAN	4
List-2023-1308-751	GO	List-2023-1308-1210	HELP	5
List-2023-1308-751	GO	List-2023-1308-1236	ATTACK	7
List-2023-1308-751	GO	List-2023-1308-1238	RETREAT	9
List-2023-1308-751	GO	List-2023-1308-1239	SURRENDER	4
List-2023-1308-751	GO	List-2023-1308-1243	AMBUSH	4
List-2023-1308-751	GO	List-2023-1308-1248	HUNT	12
List-2023-1308-751	GO	List-2023-1308-1250	MISS (A TARGET)	6
List-2023-1308-751	GO	List-2023-1308-132	DESCENDANTS	4
List-2023-1308-751	GO	List-2023-1308-346	SWEAT (PERSPIRE)	4
List-2023-1308-751	GO	List-2023-1308-355	WAKE UP	4
List-2023-1308-751	GO	List-2023-1308-356	RISE (MOVE UPWARDS)	7
List-2023-1308-751	GO	List-2023-1308-359	SHIT (DEFECATE)	6
List-2023-1308-751	GO	List-2023-1308-36	WHIRLPOOL	4
List-2023-1308-751	GO	List-2023-1308-362	BATHE	4
List-2023-1308-751	GO	List-2023-1308-373	TRAP (CATCH)	4
List-2023-1308-751	GO	List-2023-1308-374	DROWNED	4
List-2023-1308-751	GO	List-2023-1308-395	CURE	5
List-2023-1308-751	GO	List-2023-1308-403	LAME	4
List-2023-1308-751	GO	List-2023-1308-404	LIMP	8
List-2023-1308-751	GO	List-2023-1308-426	SINK (DESCEND)	4
List-2023-1308-751	GO	List-2023-1308-427	COOK (SOMETHING)	5
List-2023-1308-751	GO	List-2023-1308-428	BOIL (OF LIQUID)	4
List-2023-1308-751	GO	List-2023-1308-658	SELL	4
List-2023-1308-751	GO	List-2023-1308-672	BREAK (DESTROY OR GET DESTROYED)	4
List-2023-1308-751	GO	List-2023-1308-673	SPLIT	4
List-2023-1308-751	GO	List-2023-1308-677	RUB	4
List-2023-1308-751	GO	List-2023-1308-680	WEIGH	4
List-2023-1308-751	GO	List-2023-1308-682	HANG UP	4
List-2023-1308-751	GO	List-2023-1308-690	WASH	4
List-2023-1308-751	GO	List-2023-1308-723	PAINTING	4
List-2023-1308-751	GO	List-2023-1308-724	MOVE	6
List-2023-1308-751	GO	List-2023-1308-731	FALL	5
List-2023-1308-751	GO	List-2023-1308-735	FLOAT	4
List-2023-1308-751	GO	List-2023-1308-736	SWIM	4
List-2023-1308-751	GO	List-2023-1308-738	SAIL	8
List-2023-1308-751	GO	List-2023-1308-740	FLY (MOVE THROUGH AIR)	6
List-2023-1308-751	GO	List-2023-1308-742	CRAWL OR CREEP	6
List-2023-1308-751	GO	List-2023-1308-750	WALK	12
List-2023-1308-751	GO	List-2023-1308-752	RUN	7
List-2023-1308-751	GO	List-2023-1308-753	GO UP (ASCEND)	15
List-2023-1308-751	GO	List-2023-1308-754	CLIMB	8
List-2023-1308-751	GO	List-2023-1308-755	GO DOWN (DESCEND)	13
List-2023-1308-751	GO	List-2023-1308-756	GO OUT	14
List-2023-1308-751	GO	List-2023-1308-757	COME	5
List-2023-1308-751	GO	List-2023-1308-758	COME BACK	7
List-2023-1308-751	GO	List-2023-1308-759	LEAVE	15
List-2023-1308-751	GO	List-2023-1308-760	DISAPPEAR	4
List-2023-1308-751	GO	List-2023-1308-761	FLEE	10
List-2023-1308-751	GO	List-2023-1308-762	FOLLOW	20
List-2023-1308-751	GO	List-2023-1308-763	PURSUE	8
List-2023-1308-751	GO	List-2023-1308-764	ARRIVE	5
List-2023-1308-751	GO	List-2023-1308-766	APPROACH	10
List-2023-1308-751	GO	List-2023-1308-767	ENTER	9
List-2023-1308-751	GO	List-2023-1308-768	CARRY	6
List-2023-1308-751	GO	List-2023-1308-770	BUY	5
List-2023-1308-751	GO	List-2023-1308-771	CARRY IN HAND	7
List-2023-1308-751	GO	List-2023-1308-772	CARRY ON SHOULDER	4
List-2023-1308-751	GO	List-2023-1308-773	CARRY ON HEAD	6
List-2023-1308-751	GO	List-2023-1308-774	CARRY UNDER ARM	7
List-2023-1308-751	GO	List-2023-1308-775	BRING	5
List-2023-1308-751	GO	List-2023-1308-776	SEND	7
List-2023-1308-751	GO	List-2023-1308-777	LEAD (GUIDE)	11
List-2023-1308-751	GO	List-2023-1308-778	DRIVE	10
List-2023-1308-751	GO	List-2023-1308-779	RIDE	9
List-2023-1308-751	GO	List-2023-1308-79	EXTINGUISH	5
List-2023-1308-751	GO	List-2023-1308-800	LAND (DESCEND)	5
List-2023-1308-751	GO	List-2023-1308-807	GIVE BACK	6
List-2023-1308-751	GO	List-2023-1308-814	MISPLACE	4
List-2023-1308-751	GO	List-2023-1308-815	LET GO OR SET FREE	5
List-2023-1308-751	GO	List-2023-1308-819	BEGGAR	5
List-2023-1308-751	GO	List-2023-1308-832	TRADE OR BARTER	4
List-2023-1308-751	GO	List-2023-1308-856	REMAIN	4
List-2023-1308-751	GO	List-2023-1308-962	HURRY	9
List-2023-1308-751	GO	List-2023-1308-964	BEGIN OR START	4
List-2023-1308-751	GO	List-2023-1308-965	LAST (ENDURE)	5
List-2023-1308-751	GO	List-2023-1308-967	FINISH	4
List-2023-1308-751	GO	List-2023-1308-968	CEASE	4
List-2023-1308-751	GO	List-2023-1308-99	MARRY	4
List-2023-1308-752	RUN	List-2023-1308-761	FLEE	10
List-2023-1308-752	RUN	List-2023-1308-763	PURSUE	7
List-2023-1308-753	GO UP (ASCEND)	List-2023-1308-356	RISE (MOVE UPWARDS)	10
List-2023-1308-753	GO UP (ASCEND)	List-2023-1308-568	LADDER	6
List-2023-1308-753	GO UP (ASCEND)	List-2023-1308-730	LIFT	4
List-2023-1308-753	GO UP (ASCEND)	List-2023-1308-754	CLIMB	8
List-2023-1308-754	CLIMB	List-2023-1308-356	RISE (MOVE UPWARDS)	5
List-2023-1308-754	CLIMB	List-2023-1308-568	LADDER	5
List-2023-1308-754	CLIMB	List-2023-1308-730	LIFT	4
List-2023-1308-754	CLIMB	List-2023-1308-753	GO UP (ASCEND)	9
List-2023-1308-755	GO DOWN (DESCEND)	List-2023-1308-732	DRIP (EMIT LIQUID)	4
List-2023-1308-755	GO DOWN (DESCEND)	List-2023-1308-800	LAND (DESCEND)	7
List-2023-1308-755	GO DOWN (DESCEND)	List-2023-1308-846	DOWN OR BELOW	4
List-2023-1308-756	GO OUT	List-2023-1308-346	SWEAT (PERSPIRE)	4
List-2023-1308-756	GO OUT	List-2023-1308-759	LEAVE	4
List-2023-1308-756	GO OUT	List-2023-1308-800	LAND (DESCEND)	5
List-2023-1308-757	COME	List-2023-1308-1005	SMELL (STINK)	4
List-2023-1308-757	COME	List-2023-1308-1021	SHOW	5
List-2023-1308-757	COME	List-2023-1308-1108	LEARN	5
List-2023-1308-757	COME	List-2023-1308-1116	FORGET	4
List-2023-1308-757	COME	List-2023-1308-1170	SCOLD	4
List-2023-1308-757	COME	List-2023-1308-1236	ATTACK	4
List-2023-1308-757	COME	List-2023-1308-346	SWEAT (PERSPIRE)	4
List-2023-1308-757	COME	List-2023-1308-422	SUCK	4
List-2023-1308-757	COME	List-2023-1308-736	SWIM	4
List-2023-1308-757	COME	List-2023-1308-755	GO DOWN (DESCEND)	5
List-2023-1308-757	COME	List-2023-1308-756	GO OUT	4
List-2023-1308-757	COME	List-2023-1308-758	COME BACK	16
List-2023-1308-757	COME	List-2023-1308-759	LEAVE	6
List-2023-1308-757	COME	List-2023-1308-762	FOLLOW	4
List-2023-1308-757	COME	List-2023-1308-764	ARRIVE	10
List-2023-1308-757	COME	List-2023-1308-766	APPROACH	12
List-2023-1308-757	COME	List-2023-1308-767	ENTER	6
List-2023-1308-757	COME	List-2023-1308-768	CARRY	4
List-2023-1308-757	COME	List-2023-1308-771	CARRY IN HAND	4
List-2023-1308-757	COME	List-2023-1308-772	CARRY ON SHOULDER	4
List-2023-1308-757	COME	List-2023-1308-773	CARRY ON HEAD	4
List-2023-1308-757	COME	List-2023-1308-774	CARRY UNDER ARM	4
List-2023-1308-757	COME	List-2023-1308-775	BRING	15
List-2023-1308-757	COME	List-2023-1308-811	DAMAGE OR INJURE	4
List-2023-1308-757	COME	List-2023-1308-823	BORROW	4
List-2023-1308-757	COME	List-2023-1308-99	MARRY	4
List-2023-1308-758	COME BACK	List-2023-1308-1238	RETREAT	5
List-2023-1308-758	COME BACK	List-2023-1308-725	TURN (SOMETHING)	4
List-2023-1308-758	COME BACK	List-2023-1308-726	TURN AROUND	4
List-2023-1308-758	COME BACK	List-2023-1308-807	GIVE BACK	9
List-2023-1308-759	LEAVE	List-2023-1308-1238	RETREAT	4
List-2023-1308-759	LEAVE	List-2023-1308-738	SAIL	4
List-2023-1308-759	LEAVE	List-2023-1308-753	GO UP (ASCEND)	9
List-2023-1308-759	LEAVE	List-2023-1308-755	GO DOWN (DESCEND)	5
List-2023-1308-759	LEAVE	List-2023-1308-756	GO OUT	8
List-2023-1308-759	LEAVE	List-2023-1308-760	DISAPPEAR	4
List-2023-1308-759	LEAVE	List-2023-1308-761	FLEE	6
List-2023-1308-759	LEAVE	List-2023-1308-762	FOLLOW	10
List-2023-1308-759	LEAVE	List-2023-1308-763	PURSUE	7
List-2023-1308-759	LEAVE	List-2023-1308-766	APPROACH	4
List-2023-1308-759	LEAVE	List-2023-1308-777	LEAD (GUIDE)	5
List-2023-1308-759	LEAVE	List-2023-1308-778	DRIVE	4
List-2023-1308-759	LEAVE	List-2023-1308-779	RIDE	5
List-2023-1308-759	LEAVE	List-2023-1308-99	MARRY	4
List-2023-1308-760	DISAPPEAR	List-2023-1308-1116	FORGET	4
List-2023-1308-760	DISAPPEAR	List-2023-1308-814	MISPLACE	10
List-2023-1308-762	FOLLOW	List-2023-1308-763	PURSUE	12
List-2023-1308-763	PURSUE	List-2023-1308-762	FOLLOW	4
List-2023-1308-764	ARRIVE	List-2023-1308-682	HANG UP	4
List-2023-1308-764	ARRIVE	List-2023-1308-757	COME	4
List-2023-1308-764	ARRIVE	List-2023-1308-758	COME BACK	5
List-2023-1308-764	ARRIVE	List-2023-1308-766	APPROACH	9
List-2023-1308-764	ARRIVE	List-2023-1308-767	ENTER	4
List-2023-1308-764	ARRIVE	List-2023-1308-775	BRING	5
List-2023-1308-764	ARRIVE	List-2023-1308-800	LAND (DESCEND)	6
List-2023-1308-765	GET	List-2023-1308-1016	HEAR	5
List-2023-1308-765	GET	List-2023-1308-1100	UNDERSTAND	4
List-2023-1308-765	GET	List-2023-1308-1102	ADMIT	6
List-2023-1308-765	GET	List-2023-1308-1108	LEARN	4
List-2023-1308-765	GET	List-2023-1308-1115	REMEMBER	5
List-2023-1308-765	GET	List-2023-1308-1162	ANSWER	4
List-2023-1308-765	GET	List-2023-1308-1164	DENY	4
List-2023-1308-765	GET	List-2023-1308-1168	REFUSE	6
List-2023-1308-765	GET	List-2023-1308-369	CATCH	5
List-2023-1308-765	GET	List-2023-1308-370	SEIZE	6
List-2023-1308-765	GET	List-2023-1308-400	REST	4
List-2023-1308-765	GET	List-2023-1308-665	CARVE	4
List-2023-1308-765	GET	List-2023-1308-730	LIFT	4
List-2023-1308-765	GET	List-2023-1308-760	DISAPPEAR	4
List-2023-1308-765	GET	List-2023-1308-770	BUY	4
List-2023-1308-765	GET	List-2023-1308-78	LIGHT (IGNITE)	4
List-2023-1308-765	GET	List-2023-1308-809	RESCUE	4
List-2023-1308-765	GET	List-2023-1308-813	FIND	4
List-2023-1308-765	GET	List-2023-1308-823	BORROW	4
List-2023-1308-765	GET	List-2023-1308-829	HIRE OR RENT	4
List-2023-1308-765	GET	List-2023-1308-831	EARN	7
List-2023-1308-765	GET	List-2023-1308-860	PICK UP	6
List-2023-1308-765	GET	List-2023-1308-99	MARRY	5
List-2023-1308-767	ENTER	List-2023-1308-426	SINK (DESCEND)	7
List-2023-1308-767	ENTER	List-2023-1308-739	DIVE	6
